Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1155.94  884.84   221.75   69.68    -2283.87 -1508.54 -5663.55 -409.26  -156.54  -121.06  -17.57   -7828.16
1        1152.43  897.73   222.12   69.05    -2297.88 -1497.28 -5652.11 -384.49  -151.43  -114.70  -16.78   -7773.34
2        1153.45  881.04   218.49   79.34    -2291.89 -1500.45 -5652.80 -396.42  -156.83  -115.05  -15.29   -7796.40
3        1192.51  865.30   207.37   79.06    -2256.34 -1497.58 -5660.25 -398.74  -153.18  -116.39  -15.64   -7753.88
4        1237.16  867.40   215.01   81.69    -2288.99 -1489.33 -5658.20 -401.70  -152.30  -116.37  -17.26   -7722.90
5        1208.21  874.93   209.38   82.97    -2247.69 -1508.85 -5661.15 -378.45  -153.40  -123.59  -15.39   -7713.02
6        1207.47  856.20   224.86   65.44    -2295.92 -1481.43 -5664.36 -395.85  -151.72  -117.61  -16.05   -7768.97
7        1197.77  869.19   220.87   90.77    -2266.10 -1488.93 -5645.79 -412.71  -154.23  -118.73  -13.60   -7721.49
8        1218.70  904.21   213.94   71.41    -2268.09 -1503.27 -5656.88 -377.27  -152.96  -116.38  -18.01   -7684.61
9        1227.06  881.88   224.72   66.92    -2309.94 -1494.03 -5659.46 -386.31  -152.41  -115.29  -18.09   -7734.96
10       1240.18  868.57   228.04   74.74    -2275.61 -1501.98 -5652.10 -394.33  -150.31  -121.58  -16.55   -7700.92
11       1210.24  876.30   222.10   74.77    -2250.34 -1489.70 -5655.29 -394.95  -153.11  -119.37  -15.91   -7695.26
12       1195.46  881.02   209.38   73.84    -2275.49 -1507.95 -5657.82 -395.60  -152.75  -119.80  -16.20   -7765.92
13       1214.97  887.72   239.18   85.09    -2255.90 -1491.62 -5653.76 -403.21  -161.02  -121.53  -17.45   -7677.54
14       1177.51  859.37   220.35   71.53    -2275.41 -1498.98 -5668.85 -402.19  -150.98  -116.94  -17.59   -7802.18
15       1197.77  906.22   219.23   63.20    -2266.85 -1484.50 -5653.26 -420.35  -152.94  -120.63  -14.92   -7727.04
16       1172.44  875.01   218.19   83.02    -2279.13 -1487.44 -5658.42 -415.62  -152.35  -118.07  -16.74   -7779.11
17       1190.33  879.04   228.76   71.98    -2284.54 -1496.50 -5656.57 -390.80  -150.85  -116.67  -15.97   -7741.79
18       1221.08  852.64   219.23   93.24    -2266.29 -1495.78 -5656.89 -416.04  -154.15  -123.35  -16.35   -7742.67
19       1190.15  892.17   204.58   69.18    -2286.71 -1485.92 -5652.83 -394.26  -152.38  -120.06  -16.35   -7752.42
