Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1151.60  880.44   220.69   69.00    -2274.03 -1495.21 -5684.36 -390.07  -154.03  -128.17  -14.95   -7819.08
1        1149.29  896.69   223.72   66.51    -2292.88 -1483.19 -5668.99 -386.81  -149.51  -122.25  -14.55   -7781.96
2        1158.12  880.54   217.09   76.56    -2284.26 -1490.08 -5673.99 -389.01  -152.16  -121.05  -14.11   -7792.35
3        1197.58  869.26   205.84   75.32    -2242.38 -1498.34 -5682.28 -383.53  -151.91  -121.08  -14.28   -7745.80
4        1235.71  867.51   215.68   82.46    -2276.03 -1478.74 -5683.94 -394.75  -150.23  -125.47  -14.49   -7722.28
5        1214.01  865.21   210.43   82.02    -2243.39 -1488.23 -5674.97 -380.51  -150.04  -130.75  -14.17   -7710.40
6        1197.93  859.99   223.86   65.04    -2289.03 -1481.16 -5686.85 -383.04  -150.26  -124.76  -15.01   -7783.31
7        1206.00  869.58   224.45   88.60    -2260.06 -1491.36 -5668.55 -400.16  -152.59  -126.20  -13.45   -7723.73
8        1219.28  896.38   214.72   70.42    -2253.42 -1494.40 -5680.61 -361.72  -151.37  -125.98  -14.48   -7681.18
9        1226.83  876.86   221.44   66.47    -2299.29 -1500.32 -5681.18 -375.37  -152.41  -124.71  -15.08   -7756.76
10       1247.06  876.28   234.07   74.47    -2265.29 -1495.62 -5671.95 -395.19  -150.17  -128.92  -15.35   -7690.61
11       1214.79  872.22   221.44   73.52    -2245.27 -1493.22 -5676.25 -380.14  -151.73  -126.85  -15.08   -7706.57
12       1195.19  871.07   211.08   75.28    -2255.42 -1503.10 -5671.83 -407.67  -152.70  -125.37  -14.74   -7778.21
13       1208.57  892.98   235.67   84.46    -2255.13 -1482.54 -5684.51 -382.00  -152.63  -130.59  -15.05   -7680.78
14       1177.85  862.77   219.53   70.67    -2260.71 -1489.19 -5689.76 -398.94  -150.63  -124.02  -14.81   -7797.24
15       1205.60  911.38   221.75   63.08    -2265.66 -1486.48 -5674.92 -408.00  -152.94  -127.30  -14.45   -7727.93
16       1176.32  880.71   215.90   82.24    -2275.43 -1477.00 -5679.34 -401.48  -151.51  -124.49  -14.49   -7768.59
17       1192.15  882.56   225.56   70.65    -2271.83 -1496.20 -5677.81 -378.66  -149.67  -123.49  -14.11   -7740.86
18       1217.22  857.26   219.07   92.84    -2261.07 -1497.64 -5675.37 -397.14  -152.15  -129.24  -14.05   -7740.27
19       1192.49  890.85   204.91   67.14    -2280.38 -1484.51 -5676.34 -381.34  -150.74  -126.92  -13.99   -7758.83
