50 0.616 0.276
51 0.629 0.271
52 0.616 0.265
53 0.628 0.287
54 0.609 0.262
55 0.606 0.278
56 0.632 0.289
57 0.628 0.274
58 0.611 0.250
59 0.608 0.238
60 0.619 0.242
61 0.619 0.254
62 0.591 0.276
63 0.616 0.260
64 0.606 0.252
65 0.621 0.245
66 0.619 0.273
67 0.620 0.302
68 0.612 0.277
69 0.636 0.268
70 0.628 0.267
71 0.629 0.275
72 0.621 0.259
73 0.619 0.272
74 0.622 0.272
75 0.616 0.275
76 0.626 0.295
77 0.613 0.322
78 0.620 0.272
79 0.614 0.271
80 0.627 0.267
81 0.612 0.281
82 0.618 0.255
83 0.624 0.258
84 0.616 0.259
85 0.617 0.254
86 0.612 0.269
87 0.632 0.302
88 0.626 0.244
89 0.635 0.248
90 0.617 0.262
91 0.621 0.246
92 0.630 0.253
93 0.626 0.258
94 0.617 0.266
95 0.619 0.246
96 0.616 0.235
97 0.615 0.269
98 0.626 0.257
99 0.609 0.304
100 0.597 0.257
101 0.624 0.253
102 0.607 0.225
103 0.614 0.241
104 0.624 0.250
105 0.626 0.176
106 0.613 0.221
107 0.615 0.204
108 0.632 0.213
109 0.628 0.193
110 0.617 0.209
111 0.627 0.218
112 0.619 0.224
113 0.637 0.241
114 0.626 0.257
115 0.618 0.204
116 0.619 0.220
117 0.621 0.243
118 0.621 0.242
119 0.627 0.243
120 0.622 0.232
121 0.606 0.191
122 0.629 0.242
123 0.631 0.237
124 0.633 0.233
125 0.640 0.205
126 0.617 0.248
127 0.626 0.230
128 0.620 0.210
129 0.607 0.225
130 0.612 0.222
131 0.629 0.243
132 0.625 0.222
133 0.608 0.219
134 0.603 0.244
135 0.623 0.264
136 0.623 0.240
137 0.607 0.228
138 0.632 0.278
139 0.601 0.237
140 0.611 0.225
141 0.601 0.257
142 0.617 0.233
143 0.632 0.257
144 0.623 0.274
145 0.608 0.257
146 0.628 0.291
147 0.614 0.293
148 0.624 0.290
149 0.632 0.236
150 0.618 0.240
151 0.610 0.232
152 0.612 0.258
153 0.630 0.240
154 0.622 0.268
155 0.617 0.265
156 0.611 0.296
157 0.632 0.283
158 0.620 0.279
159 0.607 0.279
160 0.631 0.266
161 0.627 0.239
162 0.629 0.271
163 0.633 0.270
164 0.622 0.267
165 0.622 0.248
166 0.626 0.269
167 0.629 0.280
168 0.619 0.286
169 0.633 0.273
170 0.632 0.271
171 0.619 0.246
172 0.623 0.256
173 0.625 0.259
174 0.619 0.316
175 0.624 0.275
176 0.619 0.267
177 0.636 0.264
178 0.617 0.269
179 0.628 0.225
180 0.625 0.270
181 0.620 0.299
182 0.617 0.284
183 0.628 0.297
184 0.615 0.277
185 0.636 0.315
186 0.634 0.291
187 0.624 0.321
188 0.624 0.309
189 0.629 0.290
190 0.631 0.282
191 0.641 0.288
192 0.629 0.286
193 0.624 0.266
194 0.618 0.274
195 0.630 0.285
196 0.617 0.279
197 0.635 0.288
198 0.619 0.279
199 0.627 0.275
200 0.614 0.272
201 0.631 0.272
202 0.619 0.276
203 0.634 0.270
204 0.608 0.288
205 0.628 0.264
206 0.615 0.275
207 0.613 0.293
208 0.610 0.258
209 0.622 0.229
210 0.626 0.280
211 0.640 0.263
212 0.616 0.296
213 0.621 0.264
214 0.605 0.255
215 0.623 0.267
216 0.631 0.265
217 0.631 0.256
218 0.621 0.316
219 0.616 0.247
220 0.637 0.250
221 0.604 0.279
222 0.623 0.242
223 0.624 0.257
224 0.626 0.269
225 0.630 0.248
226 0.623 0.262
227 0.618 0.240
228 0.625 0.252
229 0.631 0.253
230 0.619 0.266
231 0.623 0.270
232 0.623 0.272
233 0.626 0.269
234 0.625 0.260
235 0.628 0.252
236 0.618 0.260
237 0.624 0.264
238 0.624 0.282
239 0.618 0.262
240 0.620 0.276
241 0.613 0.330
242 0.614 0.359
243 0.633 0.259
244 0.618 0.307
245 0.626 0.281
246 0.634 0.284
247 0.627 0.259
248 0.622 0.280
249 0.620 0.300
250 0.624 0.252
251 0.628 0.267
252 0.631 0.277
253 0.628 0.272
254 0.629 0.290
255 0.630 0.271
256 0.623 0.306
257 0.629 0.259
258 0.610 0.295
259 0.618 0.270
260 0.626 0.283
261 0.614 0.284
262 0.613 0.284
263 0.615 0.253
264 0.608 0.276
265 0.623 0.275
266 0.615 0.278
267 0.624 0.274
268 0.628 0.260
269 0.624 0.264
270 0.631 0.253
271 0.618 0.288
272 0.615 0.276
273 0.607 0.271
274 0.624 0.278
275 0.633 0.260
276 0.620 0.250
277 0.614 0.287
278 0.624 0.256
279 0.628 0.263
280 0.613 0.263
281 0.610 0.273
282 0.619 0.264
283 0.630 0.275
284 0.622 0.269
285 0.603 0.278
286 0.608 0.274
287 0.612 0.276
288 0.625 0.301
289 0.626 0.266
290 0.620 0.285
291 0.622 0.285
292 0.623 0.281
293 0.623 0.260
294 0.624 0.291
295 0.613 0.279
296 0.619 0.260
297 0.618 0.285
298 0.618 0.283
299 0.624 0.250
