50 0.577 0.321
51 0.592 0.285
52 0.582 0.283
53 0.590 0.308
54 0.596 0.291
55 0.580 0.262
56 0.589 0.265
57 0.582 0.270
58 0.587 0.287
59 0.566 0.317
60 0.591 0.269
61 0.571 0.267
62 0.576 0.291
63 0.580 0.282
64 0.577 0.282
65 0.598 0.295
66 0.582 0.278
67 0.569 0.266
68 0.569 0.269
69 0.581 0.281
70 0.582 0.258
71 0.583 0.238
72 0.594 0.253
73 0.577 0.294
74 0.564 0.300
75 0.591 0.282
76 0.584 0.320
77 0.583 0.281
78 0.581 0.275
79 0.573 0.263
80 0.585 0.256
81 0.585 0.296
82 0.587 0.271
83 0.571 0.253
84 0.580 0.281
85 0.579 0.276
86 0.568 0.254
87 0.586 0.323
88 0.574 0.266
89 0.575 0.285
90 0.587 0.294
91 0.585 0.286
92 0.579 0.367
93 0.578 0.240
94 0.580 0.347
95 0.582 0.268
96 0.580 0.249
97 0.587 0.307
98 0.592 0.280
99 0.588 0.293
100 0.583 0.298
101 0.567 0.289
102 0.583 0.326
103 0.596 0.325
104 0.590 0.327
105 0.578 0.305
106 0.587 0.310
107 0.589 0.252
108 0.595 0.265
109 0.571 0.240
110 0.566 0.246
111 0.573 0.270
112 0.578 0.261
113 0.588 0.229
114 0.593 0.294
115 0.565 0.308
116 0.585 0.291
117 0.582 0.282
118 0.575 0.321
119 0.576 0.319
120 0.583 0.273
121 0.569 0.263
122 0.582 0.335
123 0.590 0.324
124 0.589 0.308
125 0.597 0.298
126 0.580 0.332
127 0.595 0.318
128 0.568 0.320
129 0.578 0.351
130 0.570 0.338
131 0.566 0.312
132 0.580 0.277
133 0.590 0.298
134 0.591 0.359
135 0.583 0.348
136 0.589 0.310
137 0.580 0.294
138 0.574 0.362
139 0.577 0.344
140 0.578 0.341
141 0.576 0.303
142 0.572 0.315
143 0.583 0.343
144 0.574 0.313
145 0.589 0.362
146 0.571 0.296
147 0.583 0.367
148 0.579 0.385
149 0.573 0.379
150 0.591 0.361
151 0.596 0.354
152 0.574 0.392
153 0.567 0.346
154 0.581 0.369
155 0.581 0.370
156 0.581 0.338
157 0.576 0.363
158 0.587 0.375
159 0.580 0.371
160 0.577 0.349
161 0.588 0.352
162 0.587 0.378
163 0.579 0.375
164 0.567 0.378
165 0.588 0.356
166 0.581 0.316
167 0.574 0.375
168 0.604 0.304
169 0.576 0.396
170 0.576 0.355
171 0.571 0.409
172 0.593 0.370
173 0.586 0.342
174 0.585 0.375
175 0.591 0.378
176 0.577 0.369
177 0.577 0.365
178 0.571 0.364
179 0.577 0.370
180 0.582 0.421
181 0.581 0.385
182 0.587 0.314
183 0.567 0.354
184 0.581 0.357
185 0.581 0.244
186 0.578 0.215
187 0.576 0.229
188 0.591 0.237
189 0.590 0.213
190 0.595 0.219
191 0.582 0.189
192 0.586 0.192
193 0.576 0.190
194 0.563 0.192
195 0.583 0.215
196 0.583 0.216
197 0.592 0.208
198 0.586 0.235
199 0.576 0.223
200 0.577 0.199
201 0.580 0.219
202 0.577 0.220
203 0.579 0.234
204 0.583 0.199
205 0.589 0.206
206 0.587 0.205
207 0.601 0.211
208 0.582 0.215
209 0.586 0.209
210 0.591 0.210
211 0.582 0.204
212 0.582 0.201
213 0.579 0.204
214 0.596 0.222
215 0.588 0.222
216 0.583 0.227
217 0.561 0.216
218 0.589 0.210
219 0.593 0.201
220 0.579 0.229
221 0.588 0.231
222 0.590 0.232
223 0.567 0.221
224 0.578 0.216
225 0.589 0.234
226 0.586 0.209
227 0.584 0.214
228 0.574 0.216
229 0.584 0.200
230 0.586 0.199
231 0.575 0.199
232 0.583 0.209
233 0.579 0.216
234 0.585 0.212
235 0.586 0.216
236 0.587 0.221
237 0.567 0.188
238 0.587 0.206
239 0.586 0.198
240 0.580 0.195
241 0.588 0.208
242 0.587 0.223
243 0.596 0.222
244 0.587 0.242
245 0.580 0.218
246 0.573 0.205
247 0.555 0.198
248 0.584 0.201
249 0.590 0.213
250 0.588 0.193
251 0.588 0.187
252 0.573 0.205
253 0.585 0.210
254 0.591 0.205
255 0.578 0.210
256 0.592 0.207
257 0.587 0.216
258 0.592 0.225
259 0.593 0.208
260 0.588 0.208
261 0.575 0.195
262 0.576 0.210
263 0.567 0.230
264 0.596 0.206
265 0.575 0.218
266 0.585 0.218
267 0.589 0.216
268 0.583 0.210
269 0.576 0.208
270 0.577 0.202
271 0.599 0.204
272 0.583 0.223
273 0.598 0.225
274 0.580 0.226
275 0.577 0.216
276 0.579 0.198
277 0.575 0.193
278 0.587 0.217
279 0.582 0.219
280 0.601 0.218
281 0.585 0.219
282 0.580 0.228
283 0.591 0.199
284 0.578 0.218
285 0.577 0.193
286 0.571 0.207
287 0.590 0.243
288 0.583 0.217
289 0.583 0.209
290 0.583 0.198
291 0.592 0.215
292 0.581 0.201
293 0.574 0.224
294 0.576 0.223
295 0.589 0.216
296 0.575 0.205
297 0.590 0.225
298 0.582 0.234
299 0.583 0.205
