50 0.413 0.324
51 0.417 0.324
52 0.409 0.313
53 0.409 0.307
54 0.398 0.323
55 0.409 0.335
56 0.406 0.317
57 0.406 0.369
58 0.407 0.331
59 0.380 0.377
60 0.400 0.316
61 0.403 0.335
62 0.393 0.373
63 0.412 0.329
64 0.410 0.361
65 0.411 0.307
66 0.402 0.294
67 0.398 0.347
68 0.393 0.390
69 0.403 0.295
70 0.404 0.303
71 0.395 0.300
72 0.406 0.273
73 0.403 0.311
74 0.388 0.323
75 0.409 0.307
76 0.422 0.299
77 0.405 0.309
78 0.406 0.287
79 0.408 0.317
80 0.384 0.350
81 0.388 0.317
82 0.403 0.301
83 0.381 0.321
84 0.407 0.281
85 0.394 0.323
86 0.400 0.310
87 0.397 0.293
88 0.403 0.316
89 0.412 0.310
90 0.397 0.282
91 0.406 0.325
92 0.393 0.318
93 0.389 0.326
94 0.391 0.330
95 0.412 0.331
96 0.406 0.291
97 0.390 0.324
98 0.395 0.317
99 0.405 0.317
100 0.415 0.277
101 0.416 0.301
102 0.403 0.325
103 0.410 0.298
104 0.391 0.347
105 0.398 0.319
106 0.410 0.324
107 0.396 0.280
108 0.402 0.312
109 0.412 0.298
110 0.421 0.281
111 0.395 0.351
112 0.405 0.293
113 0.406 0.279
114 0.413 0.291
115 0.403 0.320
116 0.401 0.289
117 0.403 0.332
118 0.387 0.346
119 0.386 0.357
120 0.399 0.324
121 0.399 0.317
122 0.402 0.341
123 0.400 0.375
124 0.394 0.361
125 0.379 0.348
126 0.394 0.371
127 0.397 0.367
128 0.408 0.390
129 0.387 0.351
130 0.400 0.341
131 0.385 0.345
132 0.404 0.334
133 0.401 0.321
134 0.394 0.349
135 0.407 0.332
136 0.393 0.341
137 0.394 0.338
138 0.376 0.366
139 0.399 0.326
140 0.403 0.308
141 0.409 0.355
142 0.407 0.294
143 0.399 0.330
144 0.395 0.328
145 0.401 0.355
146 0.390 0.336
147 0.401 0.326
148 0.390 0.317
149 0.398 0.320
150 0.399 0.326
151 0.412 0.329
152 0.422 0.298
153 0.397 0.322
154 0.407 0.306
155 0.413 0.308
156 0.406 0.309
157 0.403 0.307
158 0.416 0.307
159 0.412 0.295
160 0.393 0.303
161 0.405 0.307
162 0.412 0.308
163 0.405 0.314
164 0.393 0.324
165 0.407 0.284
166 0.396 0.292
167 0.415 0.310
168 0.401 0.317
169 0.404 0.325
170 0.407 0.293
171 0.412 0.313
172 0.406 0.301
173 0.407 0.322
174 0.393 0.304
175 0.388 0.303
176 0.413 0.321
177 0.402 0.320
178 0.409 0.318
179 0.396 0.312
180 0.409 0.301
181 0.414 0.294
182 0.395 0.297
183 0.400 0.322
184 0.406 0.318
185 0.407 0.309
186 0.408 0.309
187 0.384 0.311
188 0.413 0.318
189 0.408 0.320
190 0.403 0.326
191 0.412 0.301
192 0.408 0.317
193 0.400 0.288
194 0.401 0.321
195 0.394 0.331
196 0.398 0.310
197 0.404 0.325
198 0.407 0.316
199 0.401 0.331
200 0.407 0.301
201 0.406 0.308
202 0.407 0.309
203 0.392 0.329
204 0.406 0.310
205 0.405 0.302
206 0.390 0.308
207 0.412 0.295
208 0.408 0.312
209 0.399 0.311
210 0.396 0.327
211 0.392 0.304
212 0.409 0.314
213 0.421 0.301
214 0.403 0.319
215 0.397 0.328
216 0.390 0.329
217 0.397 0.307
218 0.394 0.325
219 0.400 0.309
220 0.392 0.337
221 0.400 0.295
222 0.401 0.319
223 0.393 0.337
224 0.389 0.326
225 0.397 0.343
226 0.394 0.303
227 0.394 0.315
228 0.400 0.320
229 0.400 0.318
230 0.392 0.323
231 0.419 0.291
232 0.385 0.322
233 0.400 0.328
234 0.381 0.321
235 0.401 0.314
236 0.404 0.300
237 0.385 0.307
238 0.402 0.315
239 0.402 0.304
240 0.387 0.317
241 0.396 0.316
242 0.402 0.325
243 0.397 0.344
244 0.386 0.355
245 0.391 0.321
246 0.401 0.327
247 0.397 0.339
248 0.410 0.344
249 0.411 0.299
250 0.401 0.341
251 0.402 0.310
252 0.399 0.329
253 0.389 0.368
254 0.410 0.319
255 0.402 0.339
256 0.391 0.330
257 0.397 0.351
258 0.399 0.328
259 0.398 0.330
260 0.401 0.304
261 0.412 0.309
262 0.400 0.342
263 0.399 0.317
264 0.392 0.322
265 0.410 0.329
266 0.400 0.306
267 0.411 0.312
268 0.399 0.323
269 0.406 0.325
270 0.390 0.335
271 0.393 0.311
272 0.397 0.322
273 0.389 0.319
274 0.403 0.298
275 0.398 0.296
276 0.403 0.308
277 0.402 0.313
278 0.399 0.310
279 0.407 0.316
280 0.389 0.328
281 0.399 0.327
282 0.390 0.329
283 0.407 0.321
284 0.389 0.337
285 0.403 0.311
286 0.379 0.314
287 0.397 0.288
288 0.393 0.327
289 0.419 0.315
290 0.407 0.303
291 0.408 0.314
292 0.394 0.312
293 0.399 0.324
294 0.401 0.342
295 0.391 0.334
296 0.388 0.326
297 0.394 0.311
298 0.393 0.323
299 0.399 0.309
