50 0.083 0.665
51 0.076 0.674
52 0.090 0.679
53 0.080 0.610
54 0.082 0.627
55 0.081 0.591
56 0.080 0.570
57 0.089 0.562
58 0.074 0.577
59 0.072 0.537
60 0.073 0.582
61 0.075 0.517
62 0.077 0.534
63 0.073 0.580
64 0.068 0.566
65 0.081 0.607
66 0.089 0.623
67 0.087 0.609
68 0.081 0.599
69 0.081 0.624
70 0.079 0.569
71 0.075 0.562
72 0.075 0.598
73 0.064 0.552
74 0.074 0.573
75 0.073 0.638
76 0.087 0.597
77 0.079 0.598
78 0.079 0.588
79 0.074 0.619
80 0.087 0.548
81 0.083 0.618
82 0.074 0.610
83 0.088 0.549
84 0.074 0.585
85 0.087 0.539
86 0.073 0.557
87 0.065 0.586
88 0.079 0.602
89 0.084 0.595
90 0.071 0.601
91 0.081 0.581
92 0.095 0.614
93 0.095 0.559
94 0.074 0.576
95 0.076 0.511
96 0.078 0.593
97 0.079 0.579
98 0.075 0.584
99 0.094 0.637
100 0.086 0.569
101 0.078 0.598
102 0.068 0.576
103 0.087 0.605
104 0.089 0.605
105 0.098 0.583
106 0.086 0.599
107 0.071 0.575
108 0.064 0.588
109 0.073 0.626
110 0.081 0.585
111 0.069 0.564
112 0.074 0.607
113 0.075 0.584
114 0.086 0.605
115 0.085 0.602
116 0.081 0.609
117 0.093 0.592
118 0.077 0.595
119 0.081 0.617
120 0.084 0.606
121 0.086 0.635
122 0.082 0.651
123 0.084 0.566
124 0.075 0.560
125 0.076 0.601
126 0.081 0.609
127 0.065 0.574
128 0.077 0.630
129 0.081 0.590
130 0.068 0.585
131 0.095 0.693
132 0.082 0.591
133 0.065 0.584
134 0.087 0.620
135 0.085 0.578
136 0.080 0.583
137 0.082 0.579
138 0.099 0.559
139 0.083 0.656
140 0.086 0.608
141 0.076 0.593
142 0.076 0.608
143 0.081 0.597
144 0.083 0.620
145 0.065 0.602
146 0.082 0.599
147 0.073 0.696
148 0.073 0.659
149 0.073 0.579
150 0.082 0.581
151 0.077 0.610
152 0.071 0.595
153 0.063 0.588
154 0.072 0.618
155 0.065 0.570
156 0.083 0.599
157 0.072 0.600
158 0.082 0.572
159 0.083 0.632
160 0.080 0.636
161 0.079 0.609
162 0.081 0.585
163 0.075 0.531
164 0.093 0.575
165 0.078 0.590
166 0.075 0.604
167 0.085 0.542
168 0.072 0.596
169 0.073 0.535
170 0.081 0.573
171 0.085 0.565
172 0.067 0.593
173 0.081 0.575
174 0.089 0.583
175 0.096 0.560
176 0.079 0.595
177 0.073 0.565
178 0.085 0.550
179 0.081 0.578
180 0.082 0.578
181 0.067 0.636
182 0.081 0.591
183 0.074 0.628
184 0.073 0.617
185 0.084 0.638
186 0.082 0.679
187 0.087 0.625
188 0.084 0.597
189 0.079 0.640
190 0.077 0.592
191 0.078 0.579
192 0.065 0.568
193 0.073 0.548
194 0.088 0.571
195 0.079 0.502
196 0.067 0.573
197 0.076 0.588
198 0.079 0.612
199 0.073 0.601
200 0.077 0.584
201 0.089 0.599
202 0.086 0.596
203 0.076 0.607
204 0.081 0.641
205 0.061 0.598
206 0.075 0.570
207 0.074 0.536
208 0.084 0.616
209 0.074 0.611
210 0.072 0.674
211 0.098 0.585
212 0.087 0.611
213 0.090 0.645
214 0.085 0.660
215 0.083 0.597
216 0.079 0.610
217 0.082 0.563
218 0.090 0.585
219 0.083 0.594
220 0.072 0.559
221 0.082 0.618
222 0.081 0.567
223 0.087 0.595
224 0.078 0.564
225 0.078 0.551
226 0.078 0.543
227 0.076 0.588
228 0.071 0.664
229 0.077 0.613
230 0.075 0.645
231 0.082 0.589
232 0.072 0.596
233 0.080 0.646
234 0.081 0.546
235 0.090 0.590
236 0.084 0.531
237 0.082 0.611
238 0.070 0.593
239 0.070 0.574
240 0.081 0.610
241 0.069 0.664
242 0.080 0.622
243 0.069 0.609
244 0.079 0.613
245 0.088 0.590
246 0.067 0.654
247 0.076 0.694
248 0.079 0.574
249 0.075 0.590
250 0.094 0.643
251 0.082 0.686
252 0.086 0.611
253 0.086 0.601
254 0.080 0.461
255 0.075 0.616
256 0.078 0.578
257 0.071 0.598
258 0.069 0.618
259 0.074 0.552
260 0.092 0.603
261 0.087 0.580
262 0.081 0.577
263 0.085 0.540
264 0.081 0.586
265 0.086 0.541
266 0.070 0.601
267 0.084 0.566
268 0.086 0.543
269 0.087 0.553
270 0.075 0.557
271 0.074 0.614
272 0.081 0.549
273 0.084 0.591
274 0.075 0.574
275 0.082 0.631
276 0.082 0.608
277 0.081 0.619
278 0.076 0.623
279 0.084 0.638
280 0.077 0.581
281 0.065 0.631
282 0.078 0.613
283 0.068 0.589
284 0.081 0.594
285 0.088 0.632
286 0.086 0.552
287 0.079 0.584
288 0.082 0.612
289 0.069 0.594
290 0.082 0.576
291 0.086 0.614
292 0.075 0.634
293 0.068 0.609
294 0.080 0.595
295 0.080 0.586
296 0.083 0.578
297 0.068 0.587
298 0.087 0.575
299 0.078 0.576
