Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1154.29  878.96   222.26   69.07    -2271.71 -1494.39 -5669.29 -416.81  -162.35  -121.72  -15.77   -7827.46
1        1154.13  895.52   223.74   66.61    -2289.76 -1483.03 -5656.47 -427.54  -158.65  -114.77  -15.36   -7805.57
2        1153.31  882.40   218.20   76.42    -2282.33 -1494.24 -5656.55 -427.08  -158.87  -116.85  -14.88   -7820.47
3        1195.72  864.02   205.10   75.94    -2236.74 -1501.57 -5666.29 -416.63  -158.74  -116.45  -14.89   -7770.53
4        1232.62  864.20   214.97   82.55    -2272.01 -1487.05 -5666.37 -424.38  -158.09  -117.59  -15.17   -7746.32
5        1211.26  865.59   209.78   83.11    -2240.79 -1494.52 -5660.81 -404.22  -160.44  -123.66  -15.05   -7729.76
6        1199.70  866.17   223.37   66.16    -2283.05 -1477.96 -5669.46 -426.52  -157.05  -118.50  -15.97   -7793.10
7        1198.19  869.20   220.79   90.92    -2256.01 -1499.43 -5653.48 -428.19  -159.95  -119.41  -14.18   -7751.54
8        1214.51  892.99   214.35   71.22    -2255.42 -1502.28 -5663.32 -386.42  -158.50  -118.04  -15.34   -7706.25
9        1227.48  872.82   221.65   66.73    -2297.71 -1503.87 -5661.75 -404.86  -159.06  -116.30  -15.69   -7770.58
10       1240.40  871.56   232.82   76.33    -2261.01 -1501.22 -5656.99 -425.71  -157.82  -122.91  -16.11   -7720.66
11       1218.06  875.01   222.63   75.52    -2240.33 -1497.82 -5660.35 -406.80  -158.22  -119.44  -15.86   -7707.60
12       1192.45  870.72   209.49   74.28    -2261.25 -1514.15 -5668.56 -418.04  -159.62  -120.88  -15.54   -7811.10
13       1212.04  891.76   236.29   84.03    -2250.91 -1481.37 -5665.86 -411.93  -161.28  -123.04  -15.96   -7686.23
14       1176.55  863.82   219.31   71.95    -2257.15 -1493.06 -5674.24 -441.01  -156.93  -117.07  -15.45   -7823.28
15       1202.39  915.54   223.71   62.91    -2264.00 -1490.06 -5658.17 -440.07  -160.72  -121.58  -15.27   -7745.31
16       1176.80  878.75   218.82   83.67    -2266.37 -1484.18 -5664.85 -437.33  -160.28  -118.15  -15.26   -7788.40
17       1195.76  883.25   226.26   70.67    -2267.09 -1490.88 -5661.13 -408.73  -157.30  -117.61  -15.04   -7741.84
18       1216.82  851.46   217.53   94.95    -2259.52 -1503.70 -5662.22 -432.69  -161.64  -123.44  -15.40   -7777.85
19       1190.47  889.04   205.88   67.22    -2277.27 -1492.94 -5655.10 -417.03  -160.41  -120.18  -14.75   -7785.07
