Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1144.37  877.77   217.61   71.32    -2265.23 -1536.83 -5664.26 -400.84  -156.41  -121.07  -15.78   -7849.35
1        1150.41  889.61   220.13   66.72    -2282.63 -1524.77 -5648.30 -397.62  -150.13  -114.70  -15.65   -7806.93
2        1149.16  885.19   216.80   76.38    -2270.42 -1536.84 -5652.63 -402.72  -154.79  -115.35  -14.77   -7819.99
3        1193.88  868.22   205.14   75.67    -2245.80 -1543.90 -5661.97 -394.67  -152.42  -116.39  -14.89   -7787.13
4        1243.40  864.65   214.06   83.02    -2265.70 -1525.24 -5658.52 -407.21  -152.00  -117.02  -15.32   -7735.89
5        1207.76  865.70   209.40   83.97    -2238.50 -1514.93 -5655.34 -390.05  -151.05  -123.59  -15.11   -7721.73
6        1202.60  859.69   226.21   67.32    -2281.30 -1524.29 -5665.53 -403.09  -151.95  -118.31  -16.01   -7804.67
7        1201.40  867.60   218.34   89.82    -2246.90 -1535.21 -5644.54 -419.60  -155.42  -119.55  -14.30   -7758.34
8        1223.55  894.79   214.96   71.55    -2257.06 -1535.34 -5655.18 -381.69  -153.70  -116.38  -15.44   -7709.96
9        1221.73  873.28   219.28   68.87    -2295.12 -1530.95 -5657.84 -386.60  -155.21  -115.43  -15.71   -7773.69
10       1239.50  873.55   229.44   74.67    -2256.40 -1534.22 -5650.95 -403.39  -150.52  -122.10  -16.30   -7716.72
11       1209.36  877.38   219.69   75.07    -2235.50 -1535.97 -5653.33 -396.26  -152.64  -119.37  -15.99   -7727.56
12       1193.19  868.97   212.22   74.00    -2257.45 -1544.29 -5657.45 -399.22  -154.83  -119.80  -15.61   -7800.25
13       1213.14  890.20   235.46   86.83    -2242.42 -1529.27 -5655.66 -398.34  -154.33  -120.91  -15.99   -7691.29
14       1180.13  856.68   220.59   73.09    -2257.79 -1531.04 -5668.14 -415.78  -153.04  -116.98  -15.74   -7828.03
15       1199.19  914.18   222.08   64.78    -2256.31 -1534.04 -5657.08 -426.07  -154.67  -121.46  -15.20   -7764.60
16       1180.98  875.06   216.42   82.07    -2264.66 -1523.85 -5659.78 -420.21  -153.42  -118.09  -15.34   -7800.81
17       1199.99  882.65   226.17   72.71    -2261.15 -1521.47 -5655.01 -399.37  -152.15  -116.77  -15.13   -7739.53
18       1215.95  849.12   219.48   95.47    -2248.71 -1542.72 -5656.03 -411.05  -154.88  -123.35  -15.47   -7772.19
19       1189.34  892.00   202.62   70.90    -2273.29 -1522.74 -5652.08 -398.31  -152.32  -120.56  -14.75   -7779.20
