Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1151.56  878.16   221.86   68.33    -2285.78 -1498.17 -5713.25 -387.84  -154.03  -130.87  -15.94   -7865.96
1        1149.73  895.85   219.86   66.74    -2298.07 -1481.19 -5698.86 -384.29  -149.51  -126.07  -15.11   -7820.92
2        1157.87  884.04   219.56   75.11    -2282.87 -1486.15 -5698.31 -388.07  -152.16  -122.37  -15.02   -7808.37
3        1197.98  865.87   208.32   75.50    -2253.40 -1503.02 -5707.10 -382.55  -151.91  -124.34  -15.96   -7790.61
4        1245.87  871.51   214.78   81.62    -2275.61 -1480.56 -5709.75 -392.17  -150.23  -127.27  -15.06   -7736.88
5        1209.22  863.06   210.39   81.86    -2253.98 -1495.08 -5696.81 -379.06  -150.04  -133.00  -14.71   -7758.14
6        1206.23  856.60   224.91   64.96    -2293.56 -1490.47 -5710.74 -380.54  -150.26  -128.49  -15.81   -7817.18
7        1198.86  878.68   221.68   89.06    -2267.76 -1494.99 -5694.56 -398.94  -152.59  -129.92  -13.79   -7764.25
8        1220.37  896.90   215.89   70.39    -2264.68 -1500.60 -5705.77 -359.50  -151.37  -127.22  -15.24   -7720.83
9        1233.74  874.90   222.25   66.58    -2306.47 -1500.60 -5703.25 -373.22  -152.41  -124.21  -15.84   -7778.53
10       1242.63  880.69   231.14   76.03    -2268.12 -1506.93 -5694.99 -394.35  -150.17  -128.64  -17.19   -7729.90
11       1216.34  876.27   222.94   74.14    -2251.63 -1492.99 -5704.74 -378.17  -151.73  -130.18  -16.44   -7736.20
12       1194.65  872.43   210.51   72.77    -2276.35 -1500.16 -5712.43 -385.42  -152.72  -128.19  -15.27   -7820.17
13       1210.62  885.73   236.17   84.82    -2253.70 -1491.85 -5704.64 -379.79  -152.63  -131.38  -16.86   -7713.50
14       1175.43  866.32   220.56   70.79    -2273.63 -1496.73 -5717.99 -396.51  -150.63  -129.51  -15.60   -7847.50
15       1212.35  913.84   219.26   64.03    -2266.99 -1495.79 -5703.42 -406.41  -152.94  -130.03  -16.49   -7762.60
16       1174.75  876.65   218.98   82.13    -2281.97 -1480.96 -5709.76 -399.36  -151.51  -129.50  -14.91   -7815.47
17       1195.76  883.65   226.64   71.59    -2281.08 -1496.42 -5702.22 -377.98  -149.67  -126.08  -14.40   -7770.20
18       1215.42  851.41   221.18   93.13    -2262.22 -1502.45 -5706.61 -394.93  -152.15  -134.96  -14.75   -7786.93
19       1188.63  894.85   205.57   69.52    -2281.54 -1490.20 -5700.01 -383.22  -150.74  -128.40  -14.29   -7789.83
