Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1148.31  888.85   220.05   69.83    -2271.41 -1499.45 -5675.55 -405.65  -154.03  -124.04  -17.79   -7820.87
1        1150.46  893.92   222.93   69.69    -2290.22 -1481.75 -5665.91 -384.29  -149.51  -118.69  -16.84   -7770.20
2        1155.59  883.72   216.90   78.91    -2277.68 -1485.42 -5649.72 -422.32  -152.16  -116.87  -15.32   -7784.38
3        1195.70  863.95   206.77   75.45    -2249.62 -1495.86 -5659.41 -398.77  -151.91  -116.90  -16.25   -7746.85
4        1237.66  864.01   217.15   81.40    -2272.70 -1488.22 -5669.19 -392.17  -150.23  -118.63  -17.70   -7708.62
5        1204.53  863.05   209.35   82.32    -2244.53 -1485.43 -5676.04 -379.11  -150.04  -128.56  -15.42   -7719.89
6        1202.22  855.92   229.13   65.68    -2284.41 -1476.26 -5658.09 -402.46  -156.09  -118.64  -16.07   -7759.07
7        1196.95  870.01   221.77   89.66    -2258.01 -1484.13 -5656.21 -407.06  -152.59  -122.25  -13.59   -7715.46
8        1213.28  892.94   214.07   72.08    -2256.60 -1505.33 -5655.74 -387.75  -151.37  -117.83  -18.40   -7700.64
9        1227.24  872.48   221.58   65.79    -2305.38 -1490.90 -5673.43 -379.09  -152.41  -117.84  -18.55   -7750.51
10       1244.02  871.17   230.20   74.41    -2262.69 -1493.50 -5664.70 -394.67  -150.17  -125.49  -16.75   -7688.18
11       1206.60  877.68   218.56   77.57    -2241.73 -1482.51 -5647.44 -408.87  -154.40  -121.64  -15.93   -7692.11
12       1192.58  872.90   209.13   73.21    -2262.84 -1509.74 -5654.54 -402.11  -154.54  -121.27  -17.13   -7774.35
13       1212.63  882.40   236.64   84.67    -2255.00 -1479.41 -5673.19 -383.55  -152.63  -125.28  -17.46   -7670.16
14       1180.37  863.00   220.26   71.91    -2263.77 -1492.77 -5666.19 -418.10  -151.46  -119.33  -17.79   -7793.88
15       1202.26  909.61   221.14   62.67    -2265.77 -1479.84 -5669.82 -406.51  -152.94  -126.54  -15.02   -7720.75
16       1174.60  879.38   219.61   84.63    -2275.10 -1480.65 -5655.17 -423.30  -153.32  -118.07  -16.75   -7764.14
17       1190.81  879.28   224.00   70.84    -2264.22 -1489.85 -5653.39 -379.81  -149.67  -117.64  -16.01   -7705.65
18       1216.70  848.88   218.06   92.87    -2260.48 -1497.31 -5668.99 -414.67  -153.03  -128.09  -16.86   -7762.93
19       1189.00  891.24   208.12   67.24    -2277.58 -1482.20 -5645.21 -399.59  -151.53  -122.09  -16.52   -7739.11
