50 0.265 0.250
51 0.272 0.256
52 0.262 0.260
53 0.259 0.250
54 0.234 0.288
55 0.254 0.283
56 0.261 0.286
57 0.272 0.299
58 0.275 0.278
59 0.260 0.261
60 0.260 0.288
61 0.288 0.272
62 0.261 0.277
63 0.278 0.288
64 0.260 0.266
65 0.267 0.280
66 0.277 0.287
67 0.280 0.286
68 0.274 0.247
69 0.260 0.286
70 0.255 0.292
71 0.272 0.308
72 0.259 0.241
73 0.253 0.283
74 0.271 0.286
75 0.266 0.285
76 0.265 0.289
77 0.273 0.276
78 0.258 0.290
79 0.275 0.257
80 0.258 0.294
81 0.263 0.282
82 0.263 0.263
83 0.267 0.307
84 0.246 0.343
85 0.263 0.267
86 0.254 0.265
87 0.261 0.283
88 0.263 0.265
89 0.263 0.284
90 0.259 0.272
91 0.256 0.267
92 0.256 0.287
93 0.268 0.215
94 0.256 0.322
95 0.269 0.303
96 0.263 0.321
97 0.261 0.287
98 0.276 0.264
99 0.258 0.296
100 0.272 0.305
101 0.265 0.281
102 0.263 0.298
103 0.261 0.306
104 0.253 0.319
105 0.265 0.286
106 0.262 0.307
107 0.262 0.306
108 0.263 0.301
109 0.263 0.309
110 0.263 0.317
111 0.275 0.305
112 0.258 0.344
113 0.276 0.284
114 0.257 0.302
115 0.260 0.312
116 0.265 0.298
117 0.256 0.343
118 0.262 0.362
119 0.270 0.312
120 0.265 0.281
121 0.278 0.296
122 0.274 0.303
123 0.267 0.335
124 0.273 0.285
125 0.267 0.282
126 0.269 0.283
127 0.265 0.346
128 0.270 0.333
129 0.264 0.321
130 0.270 0.298
131 0.251 0.349
132 0.259 0.280
133 0.269 0.265
134 0.266 0.297
135 0.254 0.288
136 0.270 0.294
137 0.264 0.276
138 0.253 0.270
139 0.266 0.278
140 0.269 0.297
141 0.255 0.271
142 0.263 0.297
143 0.264 0.266
144 0.261 0.327
145 0.269 0.291
146 0.265 0.302
147 0.260 0.312
148 0.271 0.310
149 0.259 0.299
150 0.260 0.324
151 0.274 0.320
152 0.265 0.289
153 0.254 0.314
154 0.267 0.286
155 0.259 0.262
156 0.264 0.286
157 0.268 0.271
158 0.255 0.293
159 0.252 0.277
160 0.256 0.292
161 0.268 0.325
162 0.264 0.284
163 0.259 0.300
164 0.257 0.294
165 0.264 0.290
166 0.246 0.282
167 0.258 0.256
168 0.263 0.286
169 0.266 0.284
170 0.268 0.283
171 0.261 0.270
172 0.260 0.281
173 0.260 0.271
174 0.251 0.285
175 0.274 0.276
176 0.270 0.272
177 0.272 0.296
178 0.272 0.307
179 0.260 0.279
180 0.261 0.264
181 0.262 0.294
182 0.275 0.279
183 0.265 0.288
184 0.263 0.272
185 0.265 0.265
186 0.261 0.300
187 0.257 0.297
188 0.268 0.296
189 0.261 0.294
190 0.260 0.252
191 0.264 0.285
192 0.269 0.299
193 0.269 0.296
194 0.275 0.255
195 0.267 0.292
196 0.280 0.286
197 0.273 0.293
198 0.275 0.296
199 0.267 0.280
200 0.266 0.290
201 0.255 0.275
202 0.262 0.282
203 0.269 0.284
204 0.269 0.237
205 0.275 0.275
206 0.266 0.242
207 0.273 0.278
208 0.266 0.214
209 0.252 0.205
210 0.265 0.202
211 0.273 0.208
212 0.280 0.214
213 0.277 0.200
214 0.264 0.212
215 0.268 0.219
216 0.287 0.231
217 0.259 0.194
218 0.271 0.221
219 0.284 0.212
220 0.279 0.211
221 0.264 0.242
222 0.273 0.208
223 0.254 0.185
224 0.273 0.219
225 0.272 0.219
226 0.263 0.249
227 0.264 0.292
228 0.262 0.184
229 0.268 0.207
230 0.264 0.294
231 0.255 0.284
232 0.267 0.227
233 0.266 0.293
234 0.262 0.294
235 0.259 0.313
236 0.276 0.301
237 0.260 0.216
238 0.255 0.246
239 0.271 0.223
240 0.266 0.321
241 0.252 0.403
242 0.272 0.307
243 0.280 0.292
244 0.279 0.320
245 0.253 0.291
246 0.279 0.348
247 0.271 0.346
248 0.254 0.275
249 0.261 0.327
250 0.253 0.273
251 0.268 0.329
252 0.258 0.312
253 0.267 0.327
254 0.261 0.311
255 0.256 0.365
256 0.253 0.211
257 0.253 0.204
258 0.259 0.278
259 0.263 0.257
260 0.262 0.213
261 0.257 0.241
262 0.266 0.230
263 0.262 0.316
264 0.272 0.248
265 0.277 0.221
266 0.283 0.267
267 0.277 0.198
268 0.278 0.256
269 0.263 0.331
270 0.265 0.275
271 0.276 0.198
272 0.278 0.207
273 0.265 0.293
274 0.258 0.326
275 0.273 0.268
276 0.259 0.230
277 0.260 0.231
278 0.256 0.254
279 0.259 0.323
280 0.269 0.297
281 0.254 0.223
282 0.282 0.237
283 0.266 0.211
284 0.278 0.274
285 0.273 0.314
286 0.275 0.311
287 0.259 0.338
288 0.280 0.227
289 0.264 0.210
290 0.277 0.285
291 0.268 0.285
292 0.265 0.310
293 0.263 0.267
294 0.281 0.251
295 0.276 0.244
296 0.271 0.302
297 0.281 0.312
298 0.267 0.223
299 0.265 0.212
