50 0.544 0.388
51 0.528 0.403
52 0.544 0.378
53 0.536 0.442
54 0.529 0.459
55 0.539 0.423
56 0.548 0.499
57 0.540 0.399
58 0.541 0.367
59 0.530 0.404
60 0.539 0.462
61 0.551 0.374
62 0.550 0.413
63 0.534 0.436
64 0.562 0.349
65 0.535 0.371
66 0.545 0.388
67 0.525 0.364
68 0.560 0.401
69 0.528 0.367
70 0.533 0.359
71 0.554 0.392
72 0.551 0.337
73 0.538 0.410
74 0.536 0.372
75 0.539 0.435
76 0.539 0.435
77 0.541 0.369
78 0.538 0.374
79 0.532 0.347
80 0.544 0.397
81 0.535 0.306
82 0.557 0.316
83 0.548 0.331
84 0.555 0.310
85 0.548 0.347
86 0.531 0.365
87 0.531 0.329
88 0.551 0.331
89 0.549 0.337
90 0.561 0.330
91 0.556 0.329
92 0.555 0.338
93 0.552 0.334
94 0.543 0.343
95 0.543 0.328
96 0.557 0.330
97 0.547 0.346
98 0.532 0.325
99 0.534 0.347
100 0.545 0.311
101 0.533 0.350
102 0.531 0.351
103 0.556 0.321
104 0.557 0.338
105 0.550 0.349
106 0.546 0.344
107 0.543 0.321
108 0.548 0.311
109 0.546 0.341
110 0.543 0.331
111 0.556 0.369
112 0.545 0.349
113 0.541 0.340
114 0.542 0.320
115 0.532 0.346
116 0.518 0.343
117 0.544 0.328
118 0.549 0.352
119 0.545 0.305
120 0.550 0.295
121 0.555 0.275
122 0.544 0.291
123 0.555 0.313
124 0.539 0.318
125 0.542 0.241
126 0.526 0.302
127 0.544 0.259
128 0.540 0.352
129 0.547 0.248
130 0.526 0.269
131 0.545 0.265
132 0.546 0.256
133 0.539 0.267
134 0.546 0.276
135 0.536 0.263
136 0.550 0.262
137 0.531 0.261
138 0.539 0.295
139 0.548 0.253
140 0.548 0.270
141 0.525 0.300
142 0.540 0.323
143 0.558 0.243
144 0.547 0.241
145 0.548 0.250
146 0.551 0.264
147 0.538 0.269
148 0.536 0.271
149 0.533 0.268
150 0.543 0.263
151 0.539 0.261
152 0.541 0.256
153 0.559 0.257
154 0.537 0.252
155 0.529 0.262
156 0.547 0.244
157 0.555 0.243
158 0.551 0.253
159 0.535 0.255
160 0.566 0.251
161 0.553 0.276
162 0.555 0.259
163 0.526 0.268
164 0.550 0.265
165 0.561 0.250
166 0.535 0.268
167 0.548 0.266
168 0.543 0.278
169 0.539 0.286
170 0.534 0.275
171 0.551 0.265
172 0.531 0.256
173 0.545 0.250
174 0.558 0.242
175 0.558 0.261
176 0.548 0.289
177 0.542 0.274
178 0.530 0.269
179 0.563 0.233
180 0.551 0.264
181 0.539 0.248
182 0.548 0.263
183 0.540 0.272
184 0.527 0.268
185 0.543 0.259
186 0.544 0.241
187 0.549 0.281
188 0.544 0.314
189 0.547 0.309
190 0.557 0.261
191 0.538 0.254
192 0.555 0.273
193 0.549 0.281
194 0.551 0.254
195 0.550 0.303
196 0.542 0.321
197 0.565 0.274
198 0.545 0.284
199 0.550 0.264
200 0.553 0.281
201 0.553 0.274
202 0.557 0.261
203 0.541 0.247
204 0.529 0.276
205 0.552 0.266
206 0.546 0.265
207 0.549 0.280
208 0.544 0.267
209 0.538 0.262
210 0.529 0.263
211 0.544 0.273
212 0.533 0.259
213 0.537 0.253
214 0.534 0.268
215 0.549 0.271
216 0.548 0.269
217 0.530 0.275
218 0.536 0.268
219 0.549 0.278
220 0.533 0.280
221 0.544 0.286
222 0.538 0.285
223 0.543 0.269
224 0.547 0.286
225 0.549 0.275
226 0.558 0.268
227 0.531 0.250
228 0.538 0.262
229 0.549 0.281
230 0.552 0.277
231 0.550 0.287
232 0.555 0.261
233 0.552 0.276
234 0.547 0.279
235 0.539 0.304
236 0.544 0.271
237 0.550 0.258
238 0.538 0.276
239 0.548 0.258
240 0.556 0.260
241 0.551 0.289
242 0.529 0.295
243 0.560 0.249
244 0.554 0.288
245 0.524 0.316
246 0.543 0.311
247 0.542 0.283
248 0.555 0.258
249 0.536 0.280
250 0.556 0.281
251 0.555 0.282
252 0.553 0.259
253 0.539 0.293
254 0.552 0.268
255 0.554 0.267
256 0.544 0.286
257 0.552 0.262
258 0.545 0.296
259 0.540 0.276
260 0.547 0.246
261 0.545 0.254
262 0.548 0.233
263 0.538 0.240
264 0.547 0.225
265 0.523 0.252
266 0.544 0.249
267 0.541 0.246
268 0.541 0.234
269 0.530 0.245
270 0.533 0.265
271 0.554 0.243
272 0.549 0.266
273 0.545 0.278
274 0.544 0.317
275 0.542 0.277
276 0.542 0.306
277 0.543 0.317
278 0.527 0.295
279 0.539 0.293
280 0.526 0.301
281 0.518 0.299
282 0.539 0.263
283 0.537 0.303
284 0.536 0.227
285 0.546 0.301
286 0.545 0.290
287 0.550 0.281
288 0.541 0.267
289 0.542 0.298
290 0.527 0.290
291 0.546 0.285
292 0.537 0.305
293 0.530 0.264
294 0.530 0.295
295 0.544 0.303
296 0.540 0.302
297 0.532 0.322
298 0.554 0.297
299 0.549 0.307
