50 0.783 0.318
51 0.770 0.297
52 0.785 0.330
53 0.775 0.302
54 0.771 0.282
55 0.776 0.302
56 0.774 0.296
57 0.781 0.300
58 0.779 0.314
59 0.767 0.286
60 0.774 0.293
61 0.774 0.307
62 0.781 0.307
63 0.780 0.283
64 0.791 0.266
65 0.784 0.272
66 0.770 0.308
67 0.770 0.284
68 0.779 0.321
69 0.761 0.261
70 0.782 0.278
71 0.780 0.256
72 0.775 0.251
73 0.768 0.235
74 0.762 0.255
75 0.764 0.258
76 0.769 0.268
77 0.772 0.234
78 0.789 0.233
79 0.782 0.276
80 0.780 0.290
81 0.792 0.238
82 0.789 0.239
83 0.777 0.300
84 0.777 0.306
85 0.766 0.306
86 0.775 0.265
87 0.772 0.221
88 0.772 0.239
89 0.770 0.247
90 0.786 0.229
91 0.779 0.245
92 0.773 0.264
93 0.769 0.260
94 0.774 0.251
95 0.771 0.232
96 0.775 0.249
97 0.765 0.255
98 0.769 0.250
99 0.783 0.241
100 0.769 0.239
101 0.770 0.243
102 0.762 0.263
103 0.773 0.248
104 0.772 0.259
105 0.777 0.284
106 0.770 0.249
107 0.761 0.267
108 0.781 0.244
109 0.763 0.255
110 0.783 0.262
111 0.769 0.252
112 0.762 0.232
113 0.767 0.287
114 0.782 0.293
115 0.771 0.311
116 0.779 0.305
117 0.773 0.268
118 0.770 0.280
119 0.768 0.250
120 0.794 0.286
121 0.777 0.244
122 0.782 0.273
123 0.774 0.246
124 0.770 0.251
125 0.796 0.241
126 0.781 0.259
127 0.777 0.257
128 0.776 0.250
129 0.783 0.255
130 0.786 0.263
131 0.780 0.231
132 0.780 0.242
133 0.773 0.291
134 0.778 0.283
135 0.771 0.281
136 0.782 0.227
137 0.781 0.285
138 0.761 0.275
139 0.775 0.250
140 0.770 0.276
141 0.780 0.257
142 0.783 0.245
143 0.780 0.245
144 0.793 0.248
145 0.786 0.233
146 0.774 0.258
147 0.782 0.251
148 0.773 0.239
149 0.776 0.250
150 0.783 0.235
151 0.783 0.273
152 0.785 0.233
153 0.767 0.279
154 0.782 0.246
155 0.787 0.254
156 0.793 0.248
157 0.780 0.242
158 0.765 0.240
159 0.792 0.273
160 0.784 0.272
161 0.788 0.250
162 0.785 0.282
163 0.787 0.243
164 0.780 0.240
165 0.774 0.262
166 0.769 0.267
167 0.784 0.249
168 0.786 0.248
169 0.791 0.272
170 0.783 0.263
171 0.761 0.263
172 0.785 0.243
173 0.788 0.248
174 0.795 0.255
175 0.775 0.252
176 0.795 0.288
177 0.761 0.267
178 0.792 0.246
179 0.782 0.248
180 0.782 0.284
181 0.759 0.247
182 0.769 0.291
183 0.773 0.252
184 0.763 0.286
185 0.787 0.270
186 0.783 0.263
187 0.788 0.288
188 0.776 0.312
189 0.794 0.254
190 0.784 0.257
191 0.781 0.248
192 0.782 0.250
193 0.782 0.246
194 0.777 0.250
195 0.786 0.263
196 0.778 0.281
197 0.785 0.266
198 0.791 0.258
199 0.788 0.243
200 0.772 0.223
201 0.779 0.263
202 0.771 0.283
203 0.773 0.256
204 0.776 0.248
205 0.774 0.310
206 0.772 0.281
207 0.767 0.299
208 0.772 0.278
209 0.778 0.299
210 0.787 0.262
211 0.782 0.202
212 0.783 0.236
213 0.778 0.242
214 0.785 0.281
215 0.774 0.257
216 0.773 0.257
217 0.779 0.232
218 0.792 0.229
219 0.788 0.223
220 0.782 0.256
221 0.789 0.274
222 0.787 0.221
223 0.774 0.275
224 0.778 0.250
225 0.779 0.272
226 0.772 0.284
227 0.785 0.254
228 0.797 0.244
229 0.779 0.264
230 0.792 0.218
231 0.781 0.251
232 0.770 0.241
233 0.773 0.261
234 0.787 0.261
235 0.767 0.278
236 0.791 0.234
237 0.799 0.234
238 0.775 0.239
239 0.794 0.249
240 0.776 0.265
241 0.784 0.273
242 0.780 0.239
243 0.787 0.258
244 0.780 0.282
245 0.780 0.252
246 0.776 0.203
247 0.784 0.197
248 0.778 0.180
249 0.776 0.186
250 0.771 0.209
251 0.777 0.210
252 0.783 0.196
253 0.781 0.199
254 0.798 0.208
255 0.784 0.213
256 0.775 0.208
257 0.773 0.190
258 0.775 0.207
259 0.773 0.220
260 0.789 0.216
261 0.779 0.252
262 0.791 0.219
263 0.780 0.233
264 0.781 0.202
265 0.797 0.208
266 0.772 0.181
267 0.780 0.209
268 0.780 0.207
269 0.782 0.211
270 0.787 0.208
271 0.780 0.214
272 0.790 0.236
273 0.776 0.218
274 0.784 0.192
275 0.798 0.211
276 0.776 0.273
277 0.791 0.210
278 0.787 0.245
279 0.772 0.238
280 0.777 0.266
281 0.780 0.218
282 0.776 0.280
283 0.774 0.244
284 0.769 0.223
285 0.772 0.248
286 0.785 0.223
287 0.783 0.226
288 0.773 0.229
289 0.783 0.275
290 0.787 0.256
291 0.775 0.291
292 0.783 0.210
293 0.788 0.246
294 0.792 0.217
295 0.774 0.272
296 0.785 0.250
297 0.775 0.260
298 0.778 0.264
299 0.769 0.247
