Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1146.84  878.54   217.42   71.21    -2272.15 -1538.33 -5671.15 -405.17  -156.41  -121.06  -14.87   -7865.11
1        1141.94  893.10   224.29   68.08    -2285.83 -1530.19 -5657.19 -400.22  -150.39  -114.70  -15.25   -7826.35
2        1146.02  885.19   217.06   80.01    -2279.39 -1541.54 -5654.98 -411.81  -154.65  -115.05  -14.31   -7843.45
3        1194.90  873.19   205.63   76.17    -2251.97 -1540.69 -5668.22 -389.28  -152.20  -116.40  -15.38   -7784.25
4        1238.06  867.05   213.97   82.78    -2269.29 -1517.78 -5663.57 -416.19  -153.89  -117.23  -14.70   -7750.78
5        1209.01  867.61   212.22   85.74    -2238.70 -1522.95 -5662.51 -403.03  -150.62  -123.59  -14.36   -7741.17
6        1200.59  859.24   225.55   70.40    -2286.05 -1517.91 -5668.08 -397.15  -151.56  -117.61  -15.15   -7797.72
7        1198.97  866.94   219.49   90.76    -2255.83 -1544.87 -5650.11 -413.82  -154.70  -118.73  -13.76   -7775.67
8        1216.52  896.85   214.58   71.52    -2265.92 -1530.61 -5662.06 -373.29  -153.53  -116.38  -15.38   -7717.71
9        1221.24  876.77   220.34   68.10    -2300.14 -1530.29 -5661.42 -409.46  -161.66  -115.31  -15.06   -7806.88
10       1240.91  873.19   230.06   75.72    -2259.94 -1540.11 -5656.61 -404.13  -151.28  -121.42  -15.23   -7728.84
11       1209.13  877.26   220.63   76.33    -2243.37 -1532.06 -5662.18 -395.48  -152.26  -119.94  -15.91   -7737.85
12       1190.17  878.69   212.46   78.43    -2265.71 -1540.98 -5666.09 -404.90  -154.24  -119.80  -14.72   -7806.70
13       1211.27  884.34   235.68   89.52    -2250.38 -1527.80 -5663.50 -409.11  -154.64  -121.91  -15.41   -7721.95
14       1179.29  862.10   220.78   74.73    -2257.51 -1531.96 -5671.19 -408.50  -152.82  -117.48  -14.74   -7817.30
15       1193.79  909.60   221.00   65.64    -2259.18 -1525.57 -5658.75 -425.96  -154.19  -120.63  -14.60   -7768.85
16       1180.21  872.58   218.43   83.28    -2274.70 -1525.12 -5665.07 -413.57  -153.06  -118.57  -15.52   -7811.10
17       1199.01  886.23   225.44   72.37    -2274.47 -1531.64 -5660.92 -391.04  -151.37  -116.67  -15.02   -7758.07
18       1216.52  851.55   220.37   93.83    -2262.33 -1533.99 -5663.01 -409.42  -154.46  -123.35  -14.32   -7778.60
19       1186.93  889.78   203.31   69.85    -2279.60 -1521.65 -5656.70 -388.97  -151.91  -120.06  -14.42   -7783.42
