Steps    Con      Chain    Chi      Excluded Rama     Contact  Fragment Beta     Pap      Helical  DH       Total   
0        1149.72  874.85   218.26   70.63    -2258.70 -1528.68 -5661.23 -402.65  -154.44  -121.13  -15.78   -7829.15
1        1152.98  889.41   218.66   66.72    -2278.94 -1523.66 -5646.09 -399.51  -150.08  -114.77  -15.65   -7800.92
2        1148.97  883.50   216.16   76.38    -2266.03 -1526.98 -5650.43 -404.86  -152.95  -115.41  -14.77   -7806.42
3        1196.92  863.75   204.68   75.15    -2236.47 -1538.65 -5657.48 -396.05  -152.16  -116.45  -14.89   -7771.66
4        1240.19  863.17   212.57   83.10    -2257.27 -1519.35 -5656.18 -409.38  -151.24  -117.09  -15.32   -7726.81
5        1205.58  868.78   208.32   83.67    -2230.32 -1517.43 -5651.59 -392.37  -150.55  -123.66  -15.11   -7714.67
6        1203.86  858.56   223.84   66.89    -2272.55 -1518.88 -5661.68 -404.79  -151.15  -118.38  -16.01   -7790.29
7        1203.16  866.67   217.95   89.42    -2244.66 -1528.76 -5642.97 -421.46  -153.64  -119.62  -14.30   -7748.21
8        1219.35  892.95   213.63   70.83    -2249.29 -1534.54 -5651.68 -383.25  -151.88  -116.45  -15.44   -7705.79
9        1220.18  875.26   219.60   69.58    -2284.21 -1525.54 -5654.22 -388.54  -153.41  -115.50  -15.71   -7752.52
10       1239.78  872.76   231.12   74.81    -2247.50 -1532.49 -5649.23 -405.19  -150.52  -122.16  -16.30   -7704.94
11       1210.66  877.40   220.74   75.08    -2230.63 -1529.70 -5651.35 -397.81  -152.38  -119.44  -15.99   -7713.43
12       1191.12  866.91   208.50   73.87    -2251.04 -1543.45 -5658.35 -400.69  -153.56  -119.87  -15.61   -7802.16
13       1210.57  891.25   234.56   86.28    -2234.41 -1519.74 -5652.44 -400.26  -153.40  -120.98  -15.99   -7674.56
14       1180.94  859.32   220.02   73.09    -2248.90 -1525.87 -5665.07 -417.48  -151.13  -117.05  -15.74   -7807.88
15       1201.71  913.58   222.49   64.87    -2249.13 -1528.09 -5653.53 -428.56  -153.71  -121.53  -15.20   -7747.09
16       1174.41  876.44   218.61   82.10    -2258.12 -1517.09 -5656.82 -422.45  -152.25  -118.16  -15.34   -7788.67
17       1201.47  878.29   225.52   71.63    -2255.83 -1514.82 -5652.23 -401.67  -150.62  -116.84  -15.13   -7730.21
18       1219.19  847.35   217.06   95.06    -2241.33 -1536.05 -5652.45 -416.04  -153.08  -123.42  -15.47   -7759.18
19       1194.65  893.33   204.22   71.15    -2266.64 -1519.69 -5649.01 -406.93  -151.46  -120.63  -14.75   -7765.76
